t_index	term	df
9593	serbia	86
9594	serbian	72
9595	serbo	1
9596	seren	6
9597	serena	31
9598	serendipit	1
9599	serga	8
9600	sergaev	1
9601	sergeant	2
9602	sergei	1
9603	sergeyev	1
9604	sergio	8
9605	serheo	1
9606	seri	38
9607	serial	5
9608	seriou	39
9609	serious	31
9610	sermon	3
9611	serov	1
9612	serv	188
9613	servant	6
9614	servic	203
9615	servicemen	24
9616	servil	1
9617	sesam	1
9618	seselj	2
9619	session	39
9620	set	236
9621	setback	5
9622	seth	1
9623	setinya	1
9624	setter	4
9625	settl	33
9626	settlement	8
9627	seven	142
9628	seventeen	16
9629	seventh	31
9630	seventi	1
9631	sever	248
9632	severin	1
9633	severodvinsk	1
9634	severomorsk	4
9635	sew	1
9636	sewag	4
9637	sewart	1
9638	sex	9
9639	sexual	15
9640	seymour	1
9641	sgt	5
9642	shaab	1
9643	shaar	2
9644	shab	2
9645	shabtai	1
9646	shack	7
9647	shade	2
9648	shadow	17
9649	shadowi	8
9650	shaeffer	1
9651	shaft	3
9652	shah	4
9653	shaheen	1
9654	shaher	1
9655	shahrani	3
9656	shailesh	1
9657	shajea	1
9658	shake	29
9659	shaken	11
9660	shaki	2
9661	shalikashvili	1
9662	shall	3
9663	shallow	3
9664	sham	2
9665	shambl	3
9666	shame	6
9667	shamshran	1
9668	shane	1
9669	shannon	1
9670	shantytown	5
9671	shape	27
9672	shapeless	1
9673	shapeup	1
9674	shapiro	1
9675	shard	3
9676	share	39
9677	shargel	1
9678	sharia	1
9679	sharjani	1
9680	sharm	3
9681	sharon	2
9682	sharp	13
9683	sharpen	2
9684	sharper	1
9685	sharpli	14
9686	sharq	1
9687	shatter	33
9688	shaughnessi	3
9689	shave	1
9690	shavit	1
9691	shaw	3
9692	shawn	3
9693	shea	1
9694	sheaf	1
9695	shear	2
9696	sheath	1
9697	shebeck	1
9698	shebek	1
9699	shed	6
9700	sheehan	2
9701	sheehen	1
9702	sheepish	1
9703	sheepishli	1
9704	sheer	3
9705	sheet	22
9706	sheik	5
9707	sheikh	5
9708	sheila	1
9709	shelf	3
9710	shell	6
9711	shelle	4
9712	shelli	1
9713	shelten	1
9714	shelter	22
9715	shelti	1
9716	shelton	6
9717	shelv	2
9718	shemter	1
9719	shephard	1
9720	shepherd	4
9721	sheriff	14
9722	sherman	1
9723	sherri	3
9724	sheryl	1
9725	shi	5
9726	shiela	1
9727	shield	8
9728	shift	21
9729	shiit	3
9730	shine	10
9731	shini	2
9732	ship	193
9733	shipboard	1
9734	shipbuild	6
9735	shipman	1
9736	shipmat	13
9737	shipment	1
9738	shipyard	8
9739	shirley	1
9740	shirt	21
9741	shirtless	2
9742	shiver	1
9743	shkval	7
9744	shlomo	1
9745	shock	43
9746	shoddi	1
9747	shoddili	1
9748	shoe	17
9749	shoeed	1
9750	sholti	1
9751	shook	46
9752	shoot	21
9753	shootout	3
9754	shop	53
9755	shopkeep	2
9756	shoplift	2
9757	shopper	1
9758	shore	19
9759	shorelin	1
9760	short	97
9761	shortag	16
9762	shortchang	2
9763	shortcom	4
9764	shortcut	1
9765	shorter	3
9766	shortest	1
9767	shortfal	2
9768	shorthand	2
9769	shortli	47
9770	shot	77
9771	shotgun	18
9772	shotmak	1
9773	shoulder	16
9774	shout	29
9775	shove	5
9776	shovel	12
9777	show	189
9778	showcas	2
9779	showdown	12
9780	shower	7
9781	shown	20
9782	shrank	4
9783	shrapnel	1
9784	shred	5
9785	shreveport	2
9786	shrewd	4
9787	shrill	1
9788	shrine	1
9789	shriner	1
9790	shrink	8
9791	shrunk	1
9792	shueib	1
9793	shukla	2
9794	shuler	1
9795	shultz	3
9796	shun	2
9797	shusaki	3
9798	shut	27
9799	shutdown	1
9800	shutter	2
9801	shuttl	4
9802	sibl	8
9803	sicili	2
9804	sick	8
9805	side	157
9806	sidelin	11
9807	sidestep	4
9808	sideway	1
9809	sidl	7
9810	sidot	1
9811	sieg	9
9812	siemerink	1
9813	sierra	4
9814	siev	11
9815	siewert	24
9816	sifford	16
9817	sift	11
9818	sigh	3
9819	sight	25
9820	sightse	4
9821	sign	133
9822	signal	34
9823	signalman	1
9824	signatur	7
9825	signifi	1
9826	signific	41
9827	significantli	9
9828	sigonella	2
9829	sikh	1
9830	silberl	1
9831	silenc	19
9832	silent	19
9833	sill	1
9834	silli	1
9835	silliman	1
9836	silo	3
9837	silt	1
9838	silva	1
9839	silver	10
9840	silvia	3
9841	silvija	2
9842	simeon	1
9843	simil	1
9844	similar	47
9845	similarli	5
9846	simmer	5
9847	simmon	3
9848	simpl	19
9849	simpler	1
9850	simpli	46
9851	simul	1
9852	simultan	8
9853	sin	3
9854	sinc	341
9855	sincer	5
9856	sindh	2
9857	sing	6
9858	singapor	3
9859	singaporean	1
9860	singer	7
9861	singh	4
9862	singl	52
9863	singular	1
9864	singularli	1
9865	sinha	1
9866	sink	32
9867	siobhan	1
9868	sion	1
9869	sip	6
9870	sir	5
9871	sirah	1
9872	siren	1
9873	siriman	1
9874	sirri	1
9875	sister	47
9876	sit	39
9877	site	80
9878	situat	82
9879	six	169
9880	sixteen	3
9881	sixth	34
9882	sixti	1
9883	siyaram	1
9884	sizabl	2
9885	size	25
9886	sizzl	2
9887	skeptic	10
9888	sketch	11
9889	sketchi	14
9890	ski	2
9891	skiff	10
9892	skill	13
9893	skim	8
9894	skin	8
9895	skip	8
9896	skipper	5
9897	skirmish	1
9898	skirt	5
9899	skull	3
9900	sky	18
9901	skyscrap	4
9902	slab	15
9903	slade	7
9904	slain	10
9905	slam	58
9906	slant	2
9907	slap	3
9908	slash	4
9909	slat	1
9910	slate	6
9911	slater	2
9912	slaughterhous	1
9913	slava	1
9914	slavador	1
9915	slavica	1
9916	slavija	2
9917	slavish	1
9918	slavo	1
9919	slavoljub	1
9920	slay	12
9921	sledgehamm	3
9922	sleep	36
9923	sleepless	1
9924	sleev	1
9925	sleight	1
9926	slender	1
9927	slenderest	1
9928	slept	8
9929	slice	11
9930	slid	2
9931	slide	3
9932	slight	6
9933	slightest	3
9934	slightli	27
9935	slim	10
9936	slime	1
9937	slip	30
9938	slippag	1
9939	sliver	2
9940	slm	2
9941	slobadon	1
9942	slobo	3
9943	slobodan	126
9944	slocomb	1
9945	slogan	12
9946	slope	2
9947	sloppi	5
9948	slouch	1
9949	slovakia	8
9950	slovakian	1
9951	slow	40
9952	slowdown	2
9953	slowest	2
9954	slowli	26
9955	slug	1
9956	sluggish	4
9957	slump	6
9958	slur	1
9959	smack	4
9960	small	208
9961	smaller	25
9962	smallest	2
9963	smaltz	1
9964	smart	2
9965	smarter	2
9966	smartest	1
9967	smartli	1
9968	smash	25
9969	smear	3
9970	smederevska	2
9971	smell	8
9972	smile	36
9973	smit	1
9974	smith	21
9975	smithvil	1
9976	smitten	1
9977	smog	2
9978	smoggiest	1
9979	smoke	26
9980	smoker	1
9981	smokescreen	1
9982	smokey	1
9983	smolder	1
9984	smolinski	1
9985	smooth	9
9986	smoothli	2
9987	smother	2
9988	smuggl	3
9989	snack	2
9990	snake	1
9991	snap	9
9992	snapper	1
9993	snappi	1
9994	snare	1
9995	snarl	1
9996	snatch	8
9997	sneak	3
9998	sneaker	2
9999	sneet	1
10000	snif	3
10001	sniff	1
10002	sniffer	13
10003	snipe	1
10004	sniper	1
10005	snippet	2
10006	snitch	3
10007	snjezana	1
10008	snour	1
10009	snow	12
10010	snowfal	1
10011	snowstorm	2
10012	snyder	1
10013	so	1
10014	soak	4
10015	soap	2
10016	soar	7
10017	sob	3
10018	sober	2
10019	soccer	4
10020	social	33
10021	socialist	37
10022	societi	34
10023	sock	3
10024	socotra	2
10025	socti	1
10026	sod	1
10027	sofa	2
10028	soft	12
10029	soften	4
10030	softli	1
10031	softwar	7
10032	soglasiy	1
10033	soil	7
10034	sojourn	1
10035	solanki	1
10036	solari	1
10037	sold	19
10038	soldier	97
10039	sole	9
10040	solemn	4
10041	solemnli	1
10042	solicit	1
10043	solid	15
10044	solidar	6
10045	solidifi	2
10046	solidli	1
10047	solitari	2
10048	solitud	1
10049	solomon	1
10050	solorzano	2
10051	solut	14
10052	solv	6
10053	somali	3
10054	somalia	8
10055	somber	6
10056	somberli	2
10057	somebodi	22
10058	someday	5
10059	somehow	16
10060	someon	49
10061	someplac	1
10062	someth	112
10063	sometim	50
10064	somewhat	9
10065	somewher	14
10066	somo	1
10067	son	116
10068	sonar	2
10069	song	3
10070	songwrit	3
10071	sonia	3
10072	sonni	1
10073	soon	94
10074	sooner	5
10075	sooooo	1
10076	soot	1
10077	sooti	1
10078	sop	1
10079	sophist	22
10080	sordid	1
10081	sore	8
10082	sorri	4
10083	sorrow	3
10084	sort	53
10085	sorti	1
10086	sosonati	7
10087	soto	3
10088	souc	1
10089	sought	50
10090	soul	4
10091	soumaila	1
10092	sound	56
10093	soundli	3
10094	soundproof	1
10095	soup	4
10096	sour	2
10097	sourc	93
10098	south	124
10099	southeast	35
10100	southeastern	10
10101	southern	67
10102	southwest	19
10103	southwestern	6
10104	souvenir	2
10105	sovereign	2
10106	sovereignti	8
10107	soviet	32
10108	soxon	1
10109	sp	2
10110	space	20
10111	spaciou	1
10112	spain	20
10113	span	7
10114	spangl	1
10115	spaniard	2
10116	spaniel	1
10117	spanish	20
10118	spare	9
10119	spark	18
10120	spasski	2
10121	spat	1
10122	spate	3
10123	spatter	1
10124	speak	132
10125	speaker	19
10126	spear	1
10127	spearhead	3
10128	speci	1
10129	special	111
10130	specialist	21
10131	specif	55
10132	specifi	13
10133	spectacl	3
10134	spectacular	4
10135	spectat	7
10136	specter	3
10137	spectrum	1
10138	specul	44
10139	sped	4
10140	speech	62
10141	speed	55
10142	speedboat	1
10143	speedi	1
10144	speedskat	1
10145	spell	9
10146	spenc	3
10147	spencer	6
10148	spend	57
10149	spent	74
10150	sperl	2
10151	sphere	1
10152	spi	76
10153	spielberg	1
10154	spill	4
10155	spin	5
10156	spine	2
10157	spiral	4
10158	spire	1
10159	spirit	18
10160	spiritu	3
10161	spite	5
10162	splash	2
10163	splashdown	1
10164	splatter	2
10165	splint	1
10166	splinter	3
10167	splinz	1
10168	split	23
10169	spode	1
10170	spoil	11
10171	spoiler	3
10172	spokan	1
10173	spoke	76
10174	spoken	23
10175	spokesman	184
10176	spokesmen	4
10177	spokeswoman	28
10178	sponsor	22
10179	sponsorship	2
10180	spontan	4
10181	spook	1
10182	sporad	1
10183	sport	59
10184	sportsmen	1
10185	spot	33
10186	spotlight	14
10187	spotti	6
10188	spous	7
10189	spragu	1
10190	spraig	1
10191	sprain	7
10192	sprawl	8
10193	spray	6
10194	spread	53
10195	spree	2
10196	spring	28
10197	springfield	3
10198	sprinkl	2
10199	sprint	5
10200	sprout	2
10201	spruanc	1
10202	sprung	2
10203	spun	1
10204	spur	5
10205	spymast	19
10206	squabbl	1
10207	squad	23
10208	squadron	1
10209	squall	3
10210	squander	2
10211	squar	23
10212	squat	1
10213	squatter	3
10214	squeak	2
10215	squeamish	1
10216	squeez	7
10217	squirrel	2
10218	squish	1
10219	sr	3
10220	srdic	4
10221	srebrenica	1
10222	srpska	1
10223	st	63
10224	stab	9
10225	stabenow	5
10226	stabil	43
10227	stabl	21
10228	stacey	1
10229	staci	1
10230	stack	8
10231	stadium	13
10232	staf	3
10233	staff	70
10234	staffer	2
10235	staffinr	1
10236	stafford	4
10237	stage	49
10238	stagger	9
10239	stain	7
10240	stair	3
10241	stairwel	4
10242	stake	26
10243	stalem	6
10244	stalin	2
10245	stalinist	1
10246	stalk	2
10247	stall	4
10248	stambol	2
10249	stambuk	1
10250	stamenkov	2
10251	stamina	1
10252	stammer	1
10253	stamped	4
10254	stanc	5
10255	stand	129
10256	standard	19
10257	standbi	1
10258	standoff	8
10259	standpoint	1
10260	standstil	6
10261	stanley	4
10262	stapl	1
10263	star	39
10264	stare	7
10265	stark	5
10266	starkli	1
10267	starr	1
10268	starrr	1
10269	start	160
10270	startl	2
10271	starv	1
10272	stash	1
10273	stasio	1
10274	stat	2
10275	state	581
10276	statehous	4
10277	stateless	1
10278	statement	104
10279	stateroom	1
10280	statesman	3
10281	statewid	5
10282	station	121
10283	stationeri	1
10284	statist	13
10285	statu	18
10286	statur	4
10287	statut	5
10288	staunch	2
10289	staunchest	2
10290	staunchli	2
10291	stay	148
10292	ste	1
10293	stead	1
10294	steadfast	1
10295	steadi	4
10296	steadili	4
10297	steal	27
10298	stealer	1
10299	stealth	1
10300	stealthi	1
10301	stealthier	1
10302	stealthili	1
10303	steam	6
10304	steami	1
10305	steel	28
10306	steenbuch	1
10307	steep	15
10308	steer	8
10309	stefan	1
10310	stefano	5
10311	stefanov	4
10312	steffi	1
10313	steinberg	1
10314	steindorff	1
10315	stell	1
10316	stellar	1
10317	stem	15
10318	stemmo	1
10319	stenberg	1
10320	stench	2
10321	step	136
10322	stephani	1
10323	stephanopoulo	1
10324	stephen	7
10325	stepmoth	1
10326	steppingston	1
10327	stepson	1
10328	stereo	1
10329	sterl	3
10330	stern	14
10331	sternavich	1
10332	sternli	2
10333	steskic	1
10334	stevan	3
10335	steve	10
10336	stevedor	1
10337	steven	3
10338	stevenson	4
10339	stew	1
10340	stewardship	4
10341	stewart	2
10342	stick	18
10343	sticker	2
10344	sticki	1
10345	stickier	4
10346	stiff	3
10347	stifl	2
10348	stigmat	1
10349	still	371
10350	sting	1
10351	stipend	1
10352	stipul	4
10353	stir	14
10354	stirrer	1
10355	stirrup	1
10356	stitch	1
10357	stock	5
10358	stocki	1
10359	stockpil	5
10360	stoical	1
10361	stojanov	1
10362	stojiljikov	1
10363	stojiljkov	3
10364	stoke	4
10365	stoko	1
10366	stokov	1
10367	stole	25
10368	stolen	13
10369	stolt	1
10370	stomach	7
10371	stomp	1
10372	stone	18
10373	stonewal	1
10374	stoni	3
10375	stood	66
10376	stool	2
10377	stop	176
10378	stopgap	1
10379	stopov	4
10380	stoppag	6
10381	stopper	1
10382	storag	3
10383	store	67
10384	storey	1
10385	stori	99
10386	storm	46
10387	stormi	2
10388	storybook	1
10389	stosic	2
10390	stoutli	1
10391	stowag	1
10392	stoyan	1
10393	straddl	1
10394	straight	25
10395	straighten	1
10396	straightforward	4
10397	strain	4
10398	strait	2
10399	straition	1
10400	strakov	1
10401	strand	3
10402	strang	9
10403	stranger	6
10404	strangl	1
10405	stranglehold	1
10406	strap	3
10407	strateg	18
10408	strategeri	1
10409	strategi	20
10410	strategist	7
10411	straw	1
10412	stray	2
10413	streak	16
10414	stream	15
10415	streamlin	1
10416	stree	1
10417	street	177
10418	strength	18
10419	strengthen	27
10420	strenuous	1
10421	stress	33
10422	stretch	30
10423	stretcher	13
10424	strewn	3
10425	stricken	15
10426	strickland	2
10427	strict	5
10428	stricter	1
10429	strictli	7
10430	strictur	1
10431	strident	1
10432	strife	2
10433	strike	86
10434	strikebound	5
10435	strikebreak	3
10436	striker	13
10437	string	14
10438	stringent	2
10439	stringfellow	5
10440	strip	24
10441	stripe	3
10442	strive	7
10443	strode	1
10444	stroke	10
10445	stroll	1
10446	strom	1
10447	strong	96
10448	stronger	17
10449	strongest	10
10450	stronghold	27
10451	strongli	15
10452	strongman	8
10453	strongmen	1
10454	strother	1
10455	strove	1
10456	struck	45
10457	structur	19
10458	struggl	72
10459	stuart	1
10460	stubb	1
10461	stubborn	1
10462	stubbornli	1
10463	stuck	9
10464	stud	3
10465	student	54
10466	studi	38
10467	studio	3
10468	stuf	1
10469	stuff	6
10470	stumbl	13
10471	stump	1
10472	stun	40
10473	stung	3
10474	stunningli	2
10475	stunt	2
10476	sturdi	1
10477	sturdier	1
10478	style	33
10479	stymi	1
10480	su	4
10481	suarez	3
10482	sub	25
10483	subcommitte	2
10484	subcontin	3
10485	subdu	7
10486	subgroup	1
10487	subject	39
10488	subjug	1
10489	submachin	2
10490	submarin	63
10491	submerg	5
10492	submers	3
10493	submit	25
10494	subordin	1
10495	subpoena	1
10496	subscrib	1
10497	subsequ	9
10498	subsid	4
10499	subsidi	1
10500	subsidiari	3
10501	subsist	1
10502	substanc	6
10503	substandard	1
10504	substanti	17
10505	substitut	4
10506	subterranean	1
10507	subtext	2
10508	subtl	1
10509	suburb	26
10510	suburban	11
10511	subvers	3
10512	subvert	3
10513	subway	1
10514	succ	1
10515	succeed	32
10516	success	70
10517	successor	39
10518	succumb	2
10519	suchitepequez	5
10520	suck	1
10521	sudan	11
10522	sudanes	1
10523	sudden	20
10524	suddenli	17
10525	sue	7
10526	suez	18
10527	suffer	96
10528	suffici	16
10529	suffoc	4
10530	sugarcoat	1
10531	sugari	1
10532	suggest	94
10533	suharto	1
10534	suicid	129
10535	suit	36
10536	suitabl	5
10537	suitcas	5
10538	suitland	1
10539	sukiyaki	1
10540	sullivan	3
10541	sultan	6
10542	sultri	1
10543	sum	2
10544	summar	2
10545	summari	4
10546	summer	23
10547	summit	32
10548	summon	6
10549	sumner	1
10550	sun	24
10551	sunbak	1
10552	sunda	1
10553	sunday	201
10554	sunglass	2
10555	sunil	1
10556	sunk	7
10557	sunken	25
10558	sunni	4
10559	sunris	1
10560	sunset	4
10561	sunshin	1
10562	super	3
10563	superb	2
10564	superbl	2
10565	superfast	1
10566	superintend	1
10567	superior	4
10568	supermarket	6
10569	superpow	2
10570	superstructur	1
10571	supervis	12
10572	supervisor	6
10573	supplement	1
10574	suppli	55
10575	support	271
10576	suppos	19
10577	supposedli	4
10578	supposingli	1
10579	suppress	13
10580	suprem	47
10581	supremaci	2
10582	supremacist	1
10583	surat	3
10584	sure	105
10585	surf	2
10586	surfac	28
10587	surg	14
10588	surgeon	9
10589	surgeri	13
10590	surgic	3
10591	surnia	1
10592	surpass	5
10593	surplu	3
10594	surpris	52
10595	surprisingli	4
10596	surreal	4
10597	surrend	34
10598	surrog	5
10599	surround	61
10600	surveil	17
10601	survey	26
10602	surviv	101
10603	survivor	92
10604	susa	1
10605	susan	35
10606	susann	1
10607	suscept	2
10608	susi	3
10609	suspect	142
10610	suspend	25
10611	suspens	9
10612	suspici	13
10613	suspicion	36
10614	sustain	13
10615	susten	1
10616	sutyagin	1
10617	svilanov	3
10618	swab	1
10619	swagger	1
10620	swallow	4
10621	swami	3
10622	swamimarayan	1
10623	swamp	1
10624	swan	3
10625	swap	6
10626	swarm	16
10627	swat	2
10628	sway	17
10629	swear	11
10630	sweat	5
10631	sweater	3
10632	sweati	6
10633	swede	2
10634	sweden	5
10635	sweep	21
10636	sweet	3
10637	sweeten	1
10638	sweetheart	2
10639	swell	14
10640	swelter	1
10641	swenchoni	1
10642	swept	39
10643	swift	11
10644	swiftli	5
10645	swim	5
10646	swing	5
10647	swipe	1
10648	swirl	2
10649	swiss	17
10650	switch	20
10651	switzerland	25
10652	swivel	1
10653	swollen	2
10654	swoon	1
10655	swoop	1
10656	sword	1
10657	swore	3
10658	sworn	29
10659	swung	1
10660	sy	2
10661	sydney	10
10662	sylvest	1
10663	sylvia	1
10664	symbiones	4
10665	symbol	31
10666	symington	2
10667	symmetri	1
10668	sympath	2
10669	sympathet	8
10670	sympathi	8
10671	symphoni	1
10672	symptom	2
10673	sync	1
10674	syndic	1
10675	synonym	1
10676	syria	2
10677	syrian	8
10678	syring	1
10679	system	82
10680	systemat	3
10681	tabara	3
10682	tabl	18
10683	tableau	2
10684	tableaux	1
10685	tablecloth	2
10686	tabloid	2
10687	tabul	5
10688	tacitli	1
10689	tackl	4
10690	tacoma	1
10691	tactic	15
10692	tactician	2
10693	tadic	2
10694	taffeta	1
10695	tag	1
10696	taha	3
10697	taigon	1
10698	tail	1
10699	tailor	11
10700	tailspin	2
10701	taint	10
10702	taiwan	9
10703	taiwanes	2
10704	taiz	1
10705	take	343
10706	taken	128
10707	takeoff	1
10708	takeov	15
10709	taker	1
10710	takla	1
10711	talaja	2
10712	tale	5
10713	talent	8
10714	talib	1
10715	taliban	15
10716	talk	157
10717	talker	1
10718	talki	1
10719	tall	8
10720	tallahasse	1
10721	taller	4
10722	talli	15
10723	tamarin	4
10724	tame	7
10725	tamil	1
10726	tamme	1
10727	tampa	4
10728	tamper	3
10729	tan	2
10730	tanang	1
10731	tanasugarin	1
10732	tanasugarn	3
10733	tandem	1
10734	tangl	11
10735	tanja	1
10736	tanjug	13
10737	tank	26
10738	tanker	2
10739	tant	1
10740	tantal	1
10741	tantamount	1
10742	tantrum	1
10743	tanugu	1
10744	tanzania	37
10745	tap	9
10746	tape	20
10747	tar	2
10748	tarawa	2
10749	tardi	1
10750	target	67
10751	tariff	2
10752	tariq	2
10753	tarmac	12
10754	tarnish	2
10755	tarp	3
10756	tarpaulin	3
10757	task	43
10758	tass	5
10759	tast	5
10760	tatter	4
10761	taunt	1
10762	tawdri	1
10763	tawfiq	1
10764	tax	41
10765	taxi	6
10766	taxpay	2
10767	taylor	2
10768	tea	9
10769	teach	8
10770	teacher	16
10771	team	119
10772	teammat	2
10773	tear	72
10774	tearga	4
10775	tech	10
10776	technic	24
10777	technician	15
10778	techniqu	4
10779	technocrat	1
10780	technolog	43
10781	techsourc	2
10782	tecla	11
10783	ted	3
10784	teddi	1
10785	teem	3
10786	teen	16
10787	teenag	4
10788	teepl	1
10789	teeter	2
10790	teeth	2
10791	tefb	1
10792	tegla	1
10793	tekla	2
10794	tel	4
10795	telar	1
10796	telecommun	2
10797	teleconfer	2
10798	telegram	1
10799	telephon	72
10800	televis	170
10801	televisa	1
10802	televison	1
10803	tell	108
10804	teller	7
10805	tello	2
10806	tem	1
10807	temblor	13
10808	tempel	1
10809	temper	4
10810	temperatur	10
10811	tempestu	1
10812	templ	8
10813	templat	1
10814	tempo	1
10815	temporari	13
10816	temporarili	10
10817	ten	78
10818	tenabl	1
10819	tenac	1
10820	tenaci	1
10821	tenant	3
10822	tend	11
10823	tendenc	4
10824	tender	4
10825	tenet	2
10826	tenn	8
10827	tennesse	11
10828	tenni	39
10829	tens	18
10830	tension	25
10831	tent	39
10832	tentacl	1
10833	tenth	4
10834	tenur	9
10835	ter	1
10836	term	126
10837	termer	2
10838	termin	15
10839	tern	1
10840	terr	1
10841	terrain	2
10842	terrel	1
10843	terrenc	12
10844	terri	6
10845	terribl	28
10846	terribly	1
10847	terrif	2
10848	terrifi	9
10849	terrifng	1
10850	terrifyingli	1
10851	territori	22
10852	terror	104
10853	terrorist	206
10854	test	42
10855	testament	2
10856	testifi	25
10857	testili	1
10858	testimoni	19
10859	testu	1
10860	testud	9
10861	tethani	1
10862	tether	2
10863	tex	1
10864	texa	98
10865	text	6
10866	textbook	1
10867	textil	4
10868	tfor	1
10869	th	109
10870	thaan	1
10871	thabo	3
10872	thaci	1
10873	thadani	1
10874	thaerz	1
10875	thahn	1
10876	thailand	2
10877	thakkar	4
10878	thakur	1
10879	thanh	2
10880	thank	117
10881	thanksgiv	2
10882	thankyou	1
10883	thatcher	1
10884	thaul	1
10885	theater	7
10886	thee	1
10887	theft	2
10888	theme	7
10889	theodor	2
10890	theolog	2
10891	theoret	3
10892	theori	29
10893	theoriz	4
10894	thepaid	1
10895	therapi	1
10896	thereaft	1
10897	therebi	2
10898	therefor	16
10899	therein	1
10900	theresa	1
10901	thermomet	2
10902	thescap	1
10903	thesi	1
10904	thevenot	2
10905	thi	5
10906	thick	15
10907	thicker	3
10908	thief	1
10909	thiessen	1
10910	thiev	6
10911	thigh	2
10912	thin	6
10913	thing	167
10914	think	227
10915	thinker	1
10916	thinner	1
10917	third	141
10918	thirdli	1
10919	thirteen	3
10920	thirti	11
10921	thirtysometh	1
10922	thoma	18
10923	thompson	4
10924	thorbjoern	2
10925	thorbjorn	1
10926	thorn	1
10927	thornburgh	1
10928	thornel	1
10929	thorni	1
10930	thorough	3
10931	thoroughfar	3
10932	thoroughli	1
10933	though	135
10934	thought	106
10935	thousand	156
10936	thrash	1
10937	thread	4
10938	threadbar	1
10939	threat	105
10940	threatcon	1
10941	threaten	46
10942	three	335
10943	threshold	2
10944	threw	16
10945	thrill	5
10946	thriller	1
10947	thrive	6
10948	throat	5
10949	throne	2
10950	throng	6
10951	throughout	70
10952	throw	17
10953	throwback	2
10954	thrower	1
10955	thrown	24
10956	thrust	3
10957	thu	19
10958	thug	5
10959	thuggish	2
10960	thugocraci	2
10961	thumb	6
10962	thunder	3
10963	thunderbird	1
10964	thurmond	1
10965	thursday	219
10966	thuzz	1
10967	thwart	5
10968	tia	2
10969	tiananmen	1
10970	tibet	2
10971	tick	3
10972	ticket	11
10973	tidal	2
10974	tide	7
10975	tie	102
10976	tiebreak	10
10977	tien	1
10978	tiffani	2
10979	tight	22
10980	tighten	11
10981	tighter	3
10982	tightest	2
10983	tightli	4
10984	tijan	3
10985	tilak	1
10986	tile	2
10987	till	5
10988	tilt	6
10989	tim	15
10990	time	493
10991	timelin	4
10992	timet	4
10993	timid	2
10994	timism	1
10995	timo	1
10996	timocka	1
10997	timothi	4
10998	tin	1
10999	tini	23
11000	tinker	1
11001	tinkl	1
11002	tiot	1
11003	tip	59
11004	tipper	2
11005	tipster	1
11006	tire	29
11007	tireless	1
11008	tirelessli	2
11009	tirm	2
11010	titl	50
11011	titleist	1
11012	titlist	2
11013	tito	6
11014	tl	1
11015	tnt	7
11016	toadi	1
11017	toast	3
11018	toastst	1
11019	tobacco	3
11020	tod	2
11021	today	316
11022	todd	21
11023	toddler	3
11024	toe	5
11025	togeth	101
11026	togo	1
11027	tohouri	1
11028	toi	1
11029	toietnam	1
11030	toilet	3
11031	token	2
11032	tokov	1
11033	tokyo	25
11034	told	277
11035	toledo	15
11036	toler	12
11037	tolkach	1
11038	toll	80
11039	tolli	1
11040	tolstoy	1
11041	tom	42
11042	tomahawk	6
11043	tomato	2
11044	tomb	1
11045	tomic	2
11046	tomislav	1
11047	tommi	9
11048	tomorrow	41
11049	ton	47
11050	tone	16
11051	tong	1
11052	tongu	9
11053	toni	34
11054	tonig	2
11055	tonight	104
11056	tonugu	1
11057	took	216
11058	tool	21
11059	toothless	1
11060	top	184
11061	topic	1
11062	topmost	1
11063	topolev	2
11064	toppl	26
11065	torch	11
11066	tore	41
11067	tori	1
11068	torment	10
11069	torn	8
11070	torpedo	64
11071	torr	1
11072	torricelli	1
11073	torso	1
11074	tortilla	1
11075	tortur	14
11076	toscap	1
11077	toss	14
11078	tossup	3
11079	total	75
11080	totalitarian	1
11081	tote	4
11082	totter	1
11083	touch	37
11084	touchdown	1
11085	touchi	2
11086	tough	33
11087	toughen	1
11088	tougher	2
11089	toughest	2
11090	tour	46
11091	tourism	1
11092	tourist	12
11093	tournament	51
11094	tout	2
11095	tow	18
11096	toward	99
11097	towel	1
11098	tower	21
11099	town	115
11100	townsend	1
11101	townspeopl	2
11102	toy	3
11103	trac	1
11104	trace	13
11105	tracey	1
11106	traci	1
11107	track	47
11108	trade	72
11109	trader	11
11110	tradit	45
11111	traffic	25
11112	traffick	22
11113	tragedi	48
11114	tragic	15
11115	trail	45
11116	trailer	13
11117	train	57
11118	trainer	14
11119	traips	1
11120	trait	1
11121	traition	1
11122	traitor	1
11123	trajkov	1
11124	trampl	2
11125	tran	7
11126	trang	1
11127	tranquil	6
11128	transact	6
11129	transcend	1
11130	transcript	6
11131	transfer	27
11132	transform	6
11133	transit	45
11134	translat	21
11135	transmiss	2
11136	transmit	1
11137	transmitt	1
11138	transnat	1
11139	transpar	13
11140	transpir	3
11141	transport	55
11142	traor	1
11143	trap	73
11144	trash	13
11145	trauma	7
11146	traumat	5
11147	travail	1
11148	travel	70
11149	travelg	1
11150	travesti	2
11151	tray	1
11152	tread	1
11153	treason	2
11154	treasur	5
11155	treasuri	2
11156	treat	39
11157	treati	7
11158	treatment	34
11159	trebjesanin	1
11160	tredway	1
11161	tree	13
11162	treeless	1
11163	trek	2
11164	trembl	1
11165	tremend	8
11166	tremor	23
11167	trench	2
11168	trenchantli	1
11169	trend	17
